,cik,first_date,last_date,min_cos,max_cos,avg_cos,min_jaccard,max_jaccard,avg_jaccard,ticker
4681,1492915,2010-12-23,2020-03-16,0.8316473108808908,0.9266136389879298,0.8972917538754488,0.7112567463377024,0.8631486752791767,0.814908254105445,stnd
4682,1745431,,,,,,,,,stne
4683,1623526,,,,,,,,,stok
4684,1753886,,,,,,,,,ston
4685,1538990,2015-03-10,2019-02-22,0.9262612279811788,0.946222375210758,0.9389238166002104,0.8626081676028541,0.8975859546452085,0.8846469462143918,stor
4686,1758766,,,,,,,,,stpk
4687,1013934,,,,,,,,,stra
4688,874238,,,,,,,,,strl
4689,1008586,,,,,,,,,strm
4690,1382101,,,,,,,,,stro
4691,885508,,,,,,,,,strs
4692,933034,,,,,,,,,strt
4693,1692830,,,,,,,,,stsa
4694,93751,,,,,,,,,stt
4695,1680367,,,,,,,,,sttk
4696,1465128,2010-03-08,2019-02-28,0.8719510240064491,0.9645804592446974,0.9177997813345756,0.7701109570041609,0.9315816413581299,0.84898266784242,stwd
4697,1819438,,,,,,,,,stwou
4698,1137789,2003-08-21,2019-08-02,0.8529810270329887,0.9489459802636656,0.9111120615073703,0.743598615916955,0.9028431557145546,0.8376586445150525,stx
4699,1499453,,,,,,,,,stxb
4700,1289340,,,,,,,,,stxs
4701,16918,,,,,,,,,stz
4702,311337,,,,,,,,,su
4703,912593,,,,,,,,,sui
4704,1621563,2016-02-22,2019-02-06,0.8724383478104316,0.9182201619629776,0.8903420329049588,0.772239643505529,0.8485926884503397,0.8020134935867068,sum
4705,1643269,,,,,,,,,sumo
4706,1314772,2008-03-27,2020-03-18,0.8539480821350008,0.9021267363824018,0.8815418167533714,0.7444678609062171,0.8216746157922629,0.7881009587862754,sumr
4707,1552275,2013-03-29,2019-02-22,0.7661708933241953,0.9073869363925646,0.8364280768293911,0.6187724504138685,0.8304616039140609,0.7211248265667308,sun
4708,1508171,2012-02-22,2020-02-20,0.8961743238949963,0.949148471533042,0.9337723997481591,0.8104949017657299,0.9031678274545046,0.8757163637139864,suns
4709,1172631,,,,,,,,,sunw
4710,95552,,,,,,,,,sup
4711,1356576,2013-03-15,2019-03-01,0.8824252071141663,0.9387207168603368,0.9124550607538618,0.7884423779475257,0.8845173041894353,0.8391861067453102,supn
4712,1517399,,,,,,,,,supv
4713,1718108,2019-03-07,2020-03-10,0.9235794441331566,0.9235794441331566,0.9235794441331566,0.8579940417080437,0.8579940417080437,0.8579940417080437,surf
4714,909327,,,,,,,,,suz
4715,1084201,,,,,,,,,sva
4716,1794905,,,,,,,,,svacu
4717,868271,,,,,,,,,svbi
4718,945394,,,,,,,,,svc
4719,1340677,,,,,,,,,svm
4720,1739936,,,,,,,,,svmk
4721,1160308,2006-03-16,2020-03-12,0.6774714196410779,0.916945262384217,0.8414559115585067,0.5121025775219155,0.8459180380767991,0.7302675640783832,svra
4722,89140,2009-03-27,2020-03-30,0.8775178185124796,0.92850124541606,0.9098118744013785,0.7817379497623896,0.8665441176470589,0.8347889323069339,svt
4723,1642545,,,,,,,,,swav
4724,1092796,2004-07-16,2019-06-19,0.8313148999904181,0.9324297885306224,0.8996576626332562,0.7061243867700585,0.8734109221128021,0.8182638945093854,swbi
4725,1710583,2018-04-02,2020-03-02,0.8853835941687116,0.9094434843820484,0.8974135392753799,0.7943377806703547,0.8338368580060423,0.8140873193381986,swch
4726,1739942,,,,,,,,,swi
4727,1111863,,,,,,,,,swir
4728,93556,,,,,,,,,swk
4729,1089907,2002-03-29,2020-03-30,0.7368484992113509,0.9311954760332164,0.8740656583468177,0.5825688073394495,0.8712370351631672,0.7790959313099385,swkh
4730,4127,,,,,,,,,swks
4731,1000623,,,,,,,,,swm
4732,7332,,,,,,,,,swn
4733,1773427,,,,,,,,,swtx
4734,1692115,2017-02-28,2019-02-28,0.8919419628786964,0.9128875576544164,0.9024147602665564,0.8047263681592042,0.8397144711226476,0.822220419640926,swx
4735,813623,,,,,,,,,swz
